Order_ID,Customer_ID,Order_Date,Region,Sales_Channel,Category,Product,Quantity,Unit_Price,Discount
ORD-105598,CUST-0188,2025-11-21,Ontario,En ligne,Beauté,Parfum,1,231.13,0.0
ORD-105364,CUST-1352,2024-01-02,Alberta,En ligne,Vêtements,Jean,4,291.43,0.05
ORD-100613,CUST-1188,2025-01-10,Manitoba,Magasin,Électronique,Tablette,1,816.29,0.0
ORD-103615,CUST-0639,2024-12-12,Colombie-Britannique,Téléphone,Maison,Cafetière,4,463.51,0.1
ORD-105931,CUST-1425,2025-12-27,Québec,Magasin,Sports,Tapis yoga,1,214.35,0.0
ORD-106909,CUST-1244,2025-08-17,Colombie-Britannique,Téléphone,Vêtements,Chaussures,1,258.56,0.1
ORD-104519,CUST-0260,2025-05-11,Manitoba,Téléphone,Beauté,Shampoing,2,27.16,0.05
ORD-107084,CUST-1172,2025-06-10,Québec,Téléphone,Sports,Ballon,3,434.94,0.05
ORD-101748,CUST-0404,2024-07-10,Manitoba,En ligne,Électronique,Casque audio,3,865.58,0.0
ORD-107288,CUST-0542,2024-09-07,Manitoba,Magasin,Électronique,Casque audio,1,449.19,0.0
ORD-107925,CUST-0923,2025-12-20,Colombie-Britannique,Magasin,Beauté,Shampoing,2,166.82,0.0
ORD-104610,CUST-0460,2025-02-07,Ontario,Magasin,Beauté,Parfum,2,216.21,0.0
ORD-106129,CUST-0040,2024-01-29,Québec,Magasin,Beauté,Maquillage,3,139.95,0.1
ORD-105050,CUST-0408,2025-05-22,Québec,Téléphone,Vêtements,T-shirt,5,33.84,0.15
ORD-103214,CUST-0350,2024-05-11,Ontario,Téléphone,Beauté,Shampoing,1,180.18,0.05
ORD-106089,CUST-0256,2024-06-19,Colombie-Britannique,En ligne,Électronique,Écran,3,145.97,0.1
ORD-102154,CUST-0160,2025-07-07,Alberta,En ligne,Beauté,Soin visage,2,219.04,0.1
ORD-101344,CUST-0014,2025-04-29,Manitoba,Téléphone,Électronique,Écran,2,818.78,0.15
ORD-107810,CUST-1435,2024-06-29,Manitoba,En ligne,Maison,Aspirateur,4,469.37,0.2
ORD-106071,CUST-0247,2024-05-27,Manitoba,Magasin,Maison,Cafetière,3,309.28,0.0
ORD-102748,CUST-0367,2025-08-29,Colombie-Britannique,En ligne,Vêtements,Chaussures,1,296.78,0.1
ORD-100952,CUST-0011,2024-07-05, ontario ,Magasin,Beauté,Maquillage,1,17.91,0.05
ORD-104803,CUST-0390,2025-10-18,Ontario,Téléphone,Vêtements,Chaussures ,5,258.94,0.0
ORD-101504,CUST-0340,2025-02-15,Manitoba,Magasin,Vêtements,Manteau,1,154.1,0.15
ORD-103379,CUST-1112,2025-02-02,Manitoba,Magasin,Électronique,Souris,2,63.69,0.05
ORD-104993,CUST-0318,2025-02-13,Alberta,Téléphone,Électronique,Casque audio,3,824.8,0.1
ORD-103142,CUST-0750,2024-12-05,Manitoba,Magasin,Beauté,Maquillage,1,218.71,0.05
ORD-101121,CUST-1278,2025-08-03,Manitoba,Magasin,Beauté,Maquillage,2,226.87,0.0
ORD-107193,CUST-0146,2025-09-04,Alberta,Magasin,Électronique,Écran,2,134.78,0.1
ORD-104868,CUST-0099,2024-04-12,Alberta,Téléphone,Sports,Tapis yoga,3,494.87,0.05
ORD-103903,CUST-0257,2024-11-05,Colombie-Britannique,Téléphone,Électronique,Clavier,1,112.97,0.1
ORD-103590,CUST-1471,2025-02-17, alberta ,Magasin,Électronique,Clavier,1,174.97,0.05
ORD-105257,CUST-0100,2025-08-12,Alberta,Téléphone,Sports,Ballon,3,378.68,0.0
ORD-105743,CUST-1403,2025-09-25,Colombie-Britannique,Magasin,Maison,Lampe,2,430.23,0.1
ORD-100416,CUST-1151,2025-02-12,Colombie-Britannique,Téléphone,Maison,Cafetière,1,64.46,0.1
ORD-105833,CUST-0590,2025-04-19,Colombie-Britannique,Téléphone,Vêtements,T-shirt,1,231.68,0.0
ORD-102431,CUST-1423,2024-04-20,Alberta,Magasin,Électronique,Écran,4,86.42,0.05
ORD-103509,CUST-0178,2024-10-06,Colombie-Britannique,En ligne,Beauté,Maquillage,3,12.63,0.15
ORD-100564,CUST-1044,2025-03-15,Alberta,Téléphone,Maison,Cafetière,2,301.07,0.05
ORD-102526,CUST-0786,2025-08-05,Ontario,En ligne,Maison,Cafetière,1,216.09,0.1
ORD-101224,CUST-0615,2025-09-15,Québec,Téléphone,Beauté,Shampoing,2,236.39,0.05
ORD-100142,CUST-0949,2025-08-07,Québec,Magasin,Maison,Mixeur,2,302.77,0.0
ORD-103886,CUST-1136,2024-08-26,Ontario,Magasin,Sports,Tapis yoga,2,682.96,0.0
ORD-101490,CUST-0104,2024-08-28,Manitoba,Téléphone,Vêtements,Manteau,4,174.6,0.05
ORD-102966,CUST-1411,2025-10-09,Manitoba,Téléphone,Sports,Raquette,2,640.32,0.05
ORD-103328,CUST-0192,2025-05-01,Québec,Magasin,Beauté,Parfum,1,45.61,0.0
ORD-102653,CUST-1171,2024-01-08,Alberta,Téléphone,Sports,Ballon,2,563.74,0.15
ORD-102004,CUST-1022,2025-04-04,Ontario,Téléphone,Beauté,Soin visage,3,89.82,0.0
ORD-101194,CUST-0607,2025-10-14,Québec,Magasin,Sports,Tapis yoga,1,80.0,0.0
ORD-102927,CUST-0742,2024-09-24,Alberta,Téléphone,Beauté,Maquillage,4,111.95,0.2
ORD-106794,CUST-0422,2025-07-30,Ontario,En ligne,Beauté,Maquillage,4,190.27,0.0
ORD-101756,CUST-0147,2024-12-11,Colombie-Britannique,En ligne,Maison,Cafetière,3,473.35,0.0
ORD-100497,CUST-1242,2024-06-25,Alberta,En ligne,Vêtements,Jean,2,185.89,0.05
ORD-102751,CUST-0009,2025-09-21,Alberta,Téléphone,Électronique,,5,155.48,0.1
ORD-102926,CUST-0259,2025-05-23,Alberta,En ligne,Vêtements,Veste,2,212.54,0.05
ORD-107896,CUST-0565,2024-07-18,Manitoba,En ligne,Électronique,Écran,2,275.39,0.15
ORD-100912,CUST-0621,2025-09-10,Québec,Magasin,Beauté,Shampoing,2,72.35,0.0
ORD-100721,CUST-1303,2024-07-27,,Téléphone,Maison,Lampe,2,84.0,0.15
ORD-105885,CUST-1389,2025-01-07,Ontario,En ligne,Électronique,Clavier,3,858.48,0.0
ORD-106218,CUST-0169,2025-01-21,Québec,Magasin,Maison,Cafetière,1,154.27,0.15
ORD-101496,CUST-0006,2024-07-09,Colombie-Britannique,Magasin,Électronique,Écran,1,315.24,0.1
ORD-103984,CUST-0041,2025-08-07,Colombie-Britannique,Magasin,Beauté,Shampoing,2,211.85,0.1
ORD-101520,CUST-1077,2024-03-21,Ontario,Magasin,Sports,Ballon,3,427.44,0.05
ORD-105164,CUST-0411,2025-09-15,Québec,Téléphone,Électronique,Clavier,2,529.19,0.0
ORD-107335,CUST-0358,2025-11-08,Ontario,Téléphone,Vêtements,Veste,1,244.48,0.05
ORD-103964,CUST-1344,2025-07-07,Alberta,Magasin,Maison,Cafetière,2,108.89,0.15
ORD-103454,CUST-1387,2025-02-04,Ontario,En ligne,Maison,Mixeur,4,117.99,0.0
ORD-106509,CUST-1050,2025-06-13,Ontario,Téléphone,Électronique,Casque audio,1,370.08,0.0
ORD-100108,CUST-0937,2025-07-28,Colombie-Britannique,Magasin,Beauté,Shampoing,3,59.34,0.1
ORD-101754,CUST-0028,2024-05-15,Manitoba,Magasin,Maison,Chaise,2,312.79,0.05
ORD-105672,CUST-0445,2025-09-03,Ontario,Magasin,Maison,Mixeur,1,479.5,0.05
ORD-101351,CUST-0307,2024-01-04,Québec,Magasin,Maison,Cafetière,2,131.42,0.0
ORD-107618,CUST-1167,2024-08-10,Alberta,En ligne,Maison,Chaise,3,403.46,0.2
ORD-104487,CUST-0152,2025-04-23,Ontario,En ligne,Sports,Ballon,1,360.76,0.0
ORD-107533,CUST-1034,2025-10-10,Manitoba,Magasin,Maison,Chaise,1,375.4,0.05
ORD-101973,CUST-1296,2025-10-26,Manitoba,Magasin,Maison,Chaise,2,65.93,0.05
ORD-100336,CUST-1351,2025-06-25,Alberta,Magasin,Électronique,Clavier,5,620.45,0.15
ORD-105081,CUST-1374,2024-04-11,Alberta,Téléphone,Sports,Tapis yoga,4,545.91,0.0
ORD-105693,CUST-0623,2025-08-26,Colombie-Britannique,Magasin,Électronique,Écran,5,435.76,0.1
ORD-103467,CUST-0961,2024-05-10,Ontario,Magasin,Électronique,Clavier,1,440.77,0.0
ORD-103715,CUST-1026,2024-01-17,Colombie-Britannique,En ligne,Beauté,Shampoing,1,242.05,0.1
ORD-103080,CUST-1185,2025-10-28,Manitoba,En ligne,Sports,Raquette,1,213.34,0.05
ORD-102996,CUST-0796,2024-09-13,Québec,Téléphone,Sports,Raquette,1,467.6,0.0
ORD-105857,CUST-1075,2024-03-28,Colombie-Britannique,Téléphone,Maison,Aspirateur,4,369.9,0.05
ORD-100724,CUST-1106,2025-03-03,Ontario,Téléphone,Maison,Cafetière,2,334.09,0.15
ORD-100765,CUST-0705,2025-12-30,Alberta,Téléphone,Électronique,Clavier,1,170.6,0.1
ORD-104387,CUST-0908,2024-06-10,Manitoba,En ligne,Beauté,Soin visage,1,149.9,0.05
ORD-105956,CUST-0675,2025-08-25,Alberta,En ligne,Maison,Cafetière,2,100.64,0.0
ORD-104606,CUST-0658,2024-01-31,Colombie-Britannique,Téléphone,Électronique,Tablette,2,897.58,0.0
ORD-100307,CUST-0183,2024-02-10,Manitoba,Téléphone,Électronique,Casque audio,3,494.83,0.15
ORD-101278,CUST-0082,2025-12-21,Québec,Magasin,Sports,Raquette,1,671.6,0.0
ORD-105746,CUST-1407,2025-08-01,Québec,Magasin,Électronique,Clavier,1,285.35,0.2
ORD-103821,CUST-0524,2025-03-18,Ontario,Téléphone,Vêtements,Chaussures,1,128.77,0.0
ORD-106292,CUST-1160,2025-08-22,Manitoba,Téléphone,Beauté,Parfum,1,101.5,0.05
ORD-104523,CUST-0607,2025-10-03,Québec,En ligne,Électronique,Tablette,2,594.77,0.1
ORD-107326,CUST-0338,2025-05-21,Manitoba,En ligne,Sports,Ballon,2,126.1,0.05
ORD-101791,CUST-1384,2024-07-13, manitoba ,Téléphone,Sports,Ballon,1,226.27,0.1
ORD-106043,CUST-0523,2024-12-19,Québec,Téléphone,Vêtements,Chaussures,1,133.86,0.15
ORD-106460,CUST-1129,2025-08-03,Alberta,Téléphone,Sports,Raquette,1,147.5,0.1
ORD-105696,CUST-0289,2025-02-20,Ontario,En ligne,Maison,Lampe,2,361.93,0.15
ORD-102053,CUST-1099,2025-02-15,Québec,En ligne,Électronique,Souris,3,53.72,0.0
ORD-104173,CUST-1324,2025-05-03,Québec,En ligne,Vêtements,T-shirt,1,124.7,0.05
ORD-105117,CUST-0051,2024-04-09,Colombie-Britannique,Téléphone,Maison,Lampe,1,192.78,0.0
ORD-100071,CUST-1047,2025-07-18,Manitoba,En ligne,Vêtements,T-shirt,2,228.72,0.15
ORD-103295,CUST-0357,2025-11-15,Alberta,Magasin,Sports,Tapis yoga,2,622.52,0.2
ORD-104122,CUST-0931,2024-03-25,Colombie-Britannique,En ligne,Sports,Sac sport,1,509.34,0.0
ORD-105438,CUST-0556,2025-03-03,Colombie-Britannique,Téléphone,Maison,Cafetière,2,162.24,0.05
ORD-102945,CUST-0720,2025-11-12,Québec,Téléphone,Beauté,Maquillage,1,99.87,0.05
ORD-107201,CUST-1485,2025-05-25,Ontario,Magasin,Vêtements,Chaussures,1,115.95,0.05
ORD-101260,CUST-0986,2024-03-11,Colombie-Britannique,Téléphone,Beauté,Maquillage,1,52.78,0.2
ORD-101666,CUST-0267,2024-03-28,Ontario,Magasin,Électronique,Écran,2,548.47,0.0
ORD-103034,CUST-0998,2024-11-18,Manitoba,Téléphone,Maison,Chaise,3,123.55,0.1
ORD-106264,CUST-0473,2024-05-20,Québec,Magasin,Électronique,Casque audio,1,820.62,0.1
ORD-104299,CUST-0822,2024-08-14,Québec,En ligne,Beauté,Parfum,2,165.96,0.05
ORD-103668,CUST-0232,2024-05-25,Québec,Téléphone,Sports,Sac sport,3,589.31,0.05
ORD-102167,CUST-1076,2025-07-02,Manitoba,Téléphone,Sports,Sac sport,1,557.33,0.15
ORD-107693,CUST-0164,2025-01-20,Colombie-Britannique,Téléphone,Maison,Cafetière,5,174.55,0.1
ORD-102533,CUST-0528,2024-10-26,Ontario,Téléphone,Sports,Ballon,2,17.93,0.05
ORD-101695,CUST-1255,2025-02-08,Québec,Magasin,Vêtements,Manteau,1,220.74,0.1
ORD-101095,CUST-0265,2024-04-02,Alberta,En ligne,Beauté,Maquillage,2,25.25,0.05
ORD-106084,CUST-0795,2025-05-15,Alberta,En ligne,Électronique,Casque audio,2,54.15,0.0
ORD-107544,CUST-0818,2025-06-24,Ontario,En ligne,Électronique,Clavier,1,490.35,0.0
ORD-103827,CUST-1183,2024-02-06,Alberta,En ligne,Sports,Raquette,3,408.77,0.05
ORD-101630,CUST-1394,2024-05-10,Colombie-Britannique,En ligne,Vêtements,Jean,1,126.63,0.0
ORD-104955,CUST-0698,2025-12-21,Manitoba,En ligne,Maison,Cafetière,3,26.8,0.15
ORD-101881,CUST-0765,2025-11-08,Québec,En ligne,Vêtements,Veste,5,280.51,0.1
ORD-104352,CUST-0981,2025-05-04,Québec,Magasin,Beauté,Crème,2,106.79,0.15
ORD-105844,CUST-0770,2024-05-19,Manitoba,En ligne,Beauté,Soin visage,4,206.7,0.05
ORD-101612,CUST-0506,2024-05-09,Ontario,Téléphone,Électronique,Casque audio,2,97.87,0.15
ORD-100978,CUST-0025,2025-02-13,Manitoba,Téléphone,Beauté,Maquillage,3,248.22,0.1
ORD-104076,CUST-0006,2024-11-13,Colombie-Britannique,Magasin,Vêtements,Jean,3,140.42,0.05
ORD-106920,CUST-0176,2025-07-31,Québec,En ligne,Sports,Ballon,2,364.2,0.05
ORD-107598,CUST-0306,2025-05-02,Manitoba,En ligne,Sports,Sac sport,2,388.23,0.05
ORD-100848,CUST-0115,2024-04-30,Manitoba,Magasin,Beauté,Soin visage,2,165.45,0.0
ORD-105312,CUST-1430,2024-08-21,Colombie-Britannique,En ligne,Électronique,Souris,3,35.56,0.1
ORD-106095,CUST-1166,2025-08-30,Québec,Magasin,Vêtements,Manteau,2,135.93,0.0
ORD-102271,CUST-1112,2025-07-24,Colombie-Britannique,Téléphone,Sports,Vélo,1,564.33,0.1
ORD-102392,CUST-1289,2024-08-07,Alberta,Téléphone,Maison,Mixeur,1,272.68,0.1
ORD-104047,CUST-1395,2025-04-30,Alberta,En ligne,Maison,Aspirateur,1,337.84,0.0
ORD-101830,CUST-1220,2025-12-24,Manitoba,Téléphone,Électronique,Clavier,0,844.7,0.15
ORD-102815,CUST-1332,2025-07-13,Manitoba,Magasin,Beauté,Soin visage,2,12.9,0.1
ORD-100047,CUST-0957,2025-11-21,Alberta,Magasin,Vêtements,Veste,3,207.99,0.05
ORD-104250,CUST-0997,2024-03-08,Manitoba,En ligne,Électronique,Clavier,4,578.41,0.0
ORD-101350,CUST-0081,2024-04-17,Québec,Téléphone,Beauté,Shampoing,3,218.02,0.05
ORD-107523,CUST-0803,2024-09-05,Québec,Téléphone,Maison,Mixeur ,4,219.47,0.2
ORD-107365,CUST-0498,2025-10-28,Colombie-Britannique,Téléphone,Vêtements,Manteau,4,190.84,0.15
ORD-100446,CUST-0719,2024-02-17,Québec,Magasin,Électronique,Casque audio,1,730.89,0.1
ORD-102248,CUST-0937,2024-04-27,Ontario,Magasin,Maison,Chaise,1,157.89,0.0
ORD-101743,CUST-1044,2024-08-02,Alberta,En ligne,Électronique,Souris,1,664.6,0.0
ORD-100844,CUST-0376,2024-03-27,Alberta,En ligne,Beauté,Shampoing,1,241.98,0.05
ORD-104233,CUST-0083,2024-01-06,Manitoba,Téléphone,Beauté,Crème,5,68.38,0.2
ORD-102918,CUST-1090,2024-03-20,Colombie-Britannique,En ligne,Sports,Tapis yoga,1,431.41,0.05
ORD-103176,CUST-0127,2025-12-27,Colombie-Britannique,En ligne,Vêtements,Manteau,1,36.1,0.05
ORD-102440,CUST-0204,2025-11-29,Alberta,Magasin,Maison,Lampe,3,377.7,0.0
ORD-100678,CUST-1136,2024-01-08,Colombie-Britannique,Magasin,Maison,Cafetière,1,369.45,0.1
ORD-104952,CUST-1210,2024-07-13,Ontario,Magasin,Maison,,3,286.98,0.0
ORD-104554,CUST-1282,2025-07-10,Alberta,Magasin,Maison,Cafetière,5,429.83,0.2
ORD-101294,CUST-0910,2025-11-18,Québec,Téléphone,Sports,Ballon,3,279.71,0.0
ORD-103815,CUST-0104,2024-08-09,Ontario,Magasin,Vêtements,Veste,1,243.47,0.05
ORD-106424,CUST-0738,2024-08-04,Colombie-Britannique,En ligne,Maison,Lampe,1,147.23,0.1
ORD-104584,CUST-1168,2024-08-30,Alberta,En ligne,Électronique,Casque audio,1,276.74,0.05
ORD-107551,CUST-0278,2024-05-26,Manitoba,En ligne,Électronique,Casque audio,2,66.63,0.0
ORD-105785,CUST-1362,2024-04-30,Manitoba,En ligne,Beauté,Parfum,1,194.17,0.05
ORD-105436,CUST-1168,2024-07-29,Ontario,Téléphone,Beauté,Soin visage,5,14.48,0.1
ORD-101112,CUST-0586,2024-06-15,Colombie-Britannique,Magasin,Sports,Tapis yoga,4,38.8,0.0
ORD-100776,CUST-0632,2025-11-12,Manitoba,Téléphone,Électronique,Tablette,2,658.71,0.0
ORD-107640,CUST-0570,2024-08-26,Ontario,Magasin,Maison,Aspirateur,3,327.34,0.0
ORD-102231,CUST-1408,2024-01-17,Ontario,En ligne,Sports,Tapis yoga,4,507.08,0.0
ORD-102228,CUST-1462,2025-07-09,Colombie-Britannique,Magasin,Vêtements,Manteau,2,191.73,0.05
ORD-102153,CUST-1211,2025-10-06,Québec,Magasin,Sports,Ballon,3,62.82,0.05
ORD-106418,CUST-0624,2024-04-29,Alberta,Téléphone,Électronique,Clavier,4,153.64,0.2
ORD-104314,CUST-1025,2025-02-19,Manitoba,Magasin,Électronique,Tablette,2,449.63,0.05
ORD-103135,CUST-1263,2024-05-08,Colombie-Britannique,Téléphone,Vêtements,Manteau,2,298.2,0.05
ORD-107315,CUST-0021,2024-03-23,Québec,Téléphone,Vêtements,T-shirt,1,104.95,0.0
ORD-101366,CUST-0560,2025-01-13,Québec,Téléphone,Électronique,Clavier,2,567.94,0.05
ORD-101469,CUST-0424,2024-11-10,Manitoba,Téléphone,Sports,Vélo ,1,36.93,0.0
ORD-101851,CUST-0468,2025-07-22,Ontario,Téléphone,Électronique,Tablette,2,251.95,0.0
ORD-101963,CUST-0142,2024-05-24,Manitoba,En ligne,Vêtements,Manteau,1,131.56,0.1
ORD-102987,CUST-0831,2024-08-12,Colombie-Britannique,Téléphone,Beauté,Soin visage,3,83.23,0.0
ORD-107647,CUST-1088,2024-03-20,Ontario,Téléphone,Beauté,Soin visage,1,51.14,0.0
ORD-104983,CUST-0471,2025-02-15,Québec,En ligne,Vêtements,Manteau,3,169.0,0.15
ORD-104319,CUST-1277,2024-01-25,Alberta,Téléphone,Électronique,Écran,1,306.65,0.1
ORD-100485,CUST-0349,2024-09-11,Manitoba,En ligne,Sports,Tapis yoga,1,74.61,0.05
ORD-102239,CUST-1309,2025-11-14,Manitoba,Magasin,Électronique,Souris,3,496.11,0.05
ORD-104383,CUST-1141,2024-05-01,Ontario,En ligne,Vêtements,Jean,2,126.41,0.1
ORD-105983,CUST-0304,2025-06-02,Manitoba,En ligne,Beauté,Soin visage,1,18.39,0.0
ORD-104513,CUST-1383,2025-04-22,Québec,Téléphone,Vêtements,Jean,1,207.27,0.15
ORD-106200,CUST-0206,2024-03-29,Alberta,Magasin,Maison,Cafetière,1,134.78,0.1
ORD-100030,CUST-0960,2025-04-25,Manitoba,Magasin,Sports,Vélo,3,359.31,0.05
ORD-101879,CUST-1369,2024-01-10,Colombie-Britannique,En ligne,Sports,Sac sport,1,257.98,0.0
ORD-105897,CUST-0124,2024-07-18,Alberta,Magasin,Maison,Cafetière,1,452.11,0.0
ORD-105023,CUST-0764,2025-08-23,Manitoba,Téléphone,Vêtements,T-shirt,2,65.87,0.0
ORD-106445,CUST-0027,2025-11-17,Québec,Téléphone,Électronique,Souris,3,578.91,0.1
ORD-103469,CUST-1293,2024-05-25,Alberta,Téléphone,Vêtements,Manteau,5,87.93,0.15
ORD-105220,CUST-0069,2024-06-25,Manitoba,Magasin,Maison,Lampe,2,167.84,0.15
ORD-107830,CUST-0322,2025-05-13,Alberta,Magasin,Sports,Tapis yoga,4,34.48,0.0
ORD-101036,CUST-0782,2024-04-13,Colombie-Britannique,Téléphone,Vêtements,T-shirt,1,299.05,0.1
ORD-100636,CUST-1129,2025-03-14,Colombie-Britannique,En ligne,Maison,Cafetière,1,318.24,0.1
ORD-106175,CUST-0434,2025-04-14,Ontario,Téléphone,Maison,Cafetière,1,123.37,0.1
ORD-104618,CUST-0504,2025-09-07,Colombie-Britannique,Téléphone,Vêtements,Chaussures,2,213.09,0.0
ORD-101083,CUST-0508,2025-06-28,Manitoba,Téléphone,Vêtements,T-shirt,2,283.52,0.15
ORD-102615,CUST-0595,2025-01-13,Alberta,En ligne,Sports,Raquette,1,649.4,0.05
ORD-100861,CUST-0975,2024-08-11,Ontario,Téléphone,Électronique,Écran,4,705.31,0.1
ORD-104110,CUST-0285,2025-05-24,Québec,Téléphone,Vêtements,T-shirt,1,255.49,0.0
ORD-100903,CUST-1106,2024-12-28,Québec,En ligne,Beauté,Soin visage,5,203.74,0.05
ORD-103753,CUST-0825,2024-08-10,Ontario,Magasin,Beauté,Soin visage,4,98.14,0.0
ORD-100109,CUST-0347,2025-06-12,Alberta,Téléphone,Maison,Cafetière,4,243.54,0.05
ORD-107769,CUST-0083,2024-12-20,,Téléphone,Beauté,Crème,2,52.24,0.1
ORD-104529,CUST-1232,2025-12-22,Colombie-Britannique,Téléphone,Beauté,Shampoing,2,15.56,0.1
ORD-103948,CUST-0819,2025-01-03,Manitoba,Magasin,Beauté,Shampoing,2,123.06,0.0
ORD-107240,CUST-0089,2025-06-01,Alberta,Téléphone,Électronique,Souris,1,526.14,0.1
ORD-106783,CUST-0336,2025-10-11,Manitoba,Magasin,Électronique,Clavier,1,879.68,0.05
ORD-107200,CUST-1098,2025-03-09,Manitoba,Magasin,Électronique,Clavier,4,281.68,0.0
ORD-105937,CUST-1071,2024-12-09,Alberta,Téléphone,Maison,Chaise,2,343.15,0.1
ORD-101831,CUST-0847,2024-03-10,,En ligne,Maison,Cafetière,2,350.38,0.05
ORD-103773,CUST-0422,2025-07-24,Colombie-Britannique,Magasin,Maison,Chaise,5,346.74,0.15
ORD-105715,CUST-1330,2025-05-24,Manitoba,En ligne,Sports,Sac sport,1,48.52,0.15
ORD-100782,CUST-1469,2024-06-20,Colombie-Britannique,Téléphone,Sports,Raquette,4,109.35,0.0
ORD-107882,CUST-0698,2025-12-21,Manitoba,En ligne,Maison,Mixeur,2,359.24,0.1
ORD-104953,CUST-1001,2024-12-25,Québec,En ligne,Maison,Cafetière,2,370.32,0.0
ORD-105474,CUST-0080,2024-07-28,Québec,Magasin,Vêtements,Jean,1,265.44,0.05
ORD-103662,CUST-1283,2024-07-09,Québec,En ligne,Vêtements,Veste,4,224.85,0.0
ORD-103909,CUST-0700,2024-05-01,Colombie-Britannique,Magasin,Beauté,Shampoing,4,223.8,0.2
ORD-107685,CUST-0614,2025-04-13,Québec,En ligne,Sports,Ballon,1,544.75,0.05
ORD-101825,CUST-1117,2025-06-05,Alberta,Magasin,Électronique,Casque audio,1,626.15,0.1
ORD-102617,CUST-0547,2025-04-30,Alberta,Téléphone,Beauté,Maquillage,1,233.58,0.05
ORD-105573,CUST-0877,2025-09-05,Colombie-Britannique,Magasin,Sports,Raquette,1,372.53,0.0
ORD-101094,CUST-0258,2025-04-30,Manitoba,En ligne,Maison,Lampe,3,132.13,0.1
ORD-105676,CUST-1189,2025-09-04,Alberta,En ligne,Sports,Raquette,2,687.13,0.05
ORD-104101,CUST-1415,2024-11-14,Manitoba,Magasin,Vêtements,Jean,2,294.31,0.1
ORD-106482,CUST-1159,2025-07-31,Québec,Téléphone,Maison,Cafetière,1,236.71,0.05
ORD-104923,CUST-0920,2024-09-22,Colombie-Britannique,Magasin,Sports,Vélo,4,466.49,0.0
ORD-103396,CUST-0704,2024-09-01,Manitoba,Téléphone,Vêtements,Jean,2,231.03,0.05
ORD-105912,CUST-0221,2024-09-17,Ontario,Téléphone,Vêtements,Manteau,4,234.17,0.1
ORD-107245,CUST-1171,2025-04-01,Colombie-Britannique,En ligne,Vêtements,Chaussures,1,31.57,0.0
ORD-101654,CUST-1235,2024-06-09,Alberta,En ligne,Maison,Cafetière,1,336.67,0.0
ORD-107549,CUST-1004,2024-11-16,Manitoba,En ligne,Beauté,Maquillage,1,69.91,0.05
ORD-107402,CUST-0481,2025-06-07,Manitoba,Téléphone,Électronique,Écran,1,693.57,0.1
ORD-102323,CUST-0956,2025-04-18,Québec,Téléphone,Maison,Chaise,5,332.5,0.0
ORD-102413,CUST-0875,2025-03-27,Colombie-Britannique,En ligne,Maison,Mixeur,4,496.98,0.15
ORD-106193,CUST-1390,2024-11-19,Alberta,En ligne,Beauté,Parfum,2,163.13,0.0
ORD-102654,CUST-0530,2024-10-27,Québec,Magasin,Sports,Vélo,1,623.66,0.2
ORD-105190,CUST-1354,2025-01-29,Colombie-Britannique,En ligne,Électronique,Casque audio,4,785.42,0.0
ORD-103684,CUST-0865,2025-01-05,Manitoba,En ligne,Sports,Ballon,2,373.36,0.0
ORD-102678,CUST-0440,2024-03-03,Québec,TÉLÉPHONE,Maison,Aspirateur,1,85.24,0.0
ORD-104586,CUST-1369,2024-08-06,Alberta,En ligne,Électronique,Tablette,3,654.57,0.1
ORD-105263,CUST-0977,2025-11-25,Ontario,Téléphone,Beauté,Maquillage,2,206.08,0.15
ORD-103298,CUST-0977,2025-03-20,Manitoba,En ligne,Sports,Vélo,5,569.43,0.0
ORD-105059,CUST-1171,2025-02-18,Colombie-Britannique,Magasin,Vêtements,Manteau,2,248.46,0.0
ORD-106615,CUST-0427,2024-11-08,Alberta,En ligne,Beauté,Maquillage,1,40.13,0.0
ORD-100178,CUST-0404,2025-05-30,Colombie-Britannique,En ligne,Vêtements,T-shirt,3,222.24,0.1
ORD-107683,CUST-0378,2024-04-27,Ontario,En ligne,Sports,Tapis yoga,4,181.93,0.1
ORD-103855,CUST-0451,2024-05-24,Ontario,En ligne,Beauté,Shampoing,3,227.25,0.05
ORD-103410,CUST-0635,2025-03-11,Alberta,En ligne,Vêtements,Manteau,1,49.89,0.05
ORD-101204,CUST-0690,2025-05-16,Colombie-Britannique,Téléphone,Beauté,Soin visage,1,164.78,0.15
ORD-102202,CUST-0188,2024-02-21,Colombie-Britannique,Téléphone,Maison,Aspirateur,2,-64.73,0.15
ORD-105659,CUST-0137,2025-11-21,Alberta,En ligne,Beauté,Maquillage,3,146.53,0.2
ORD-106556,CUST-0590,2025-05-21,Alberta,Magasin,Vêtements,Jean,2,256.93,0.0
ORD-106234,CUST-0013,2025-02-10,Alberta,Téléphone,Électronique,Casque audio,1,116.64,0.15
ORD-105908,CUST-0828,2025-06-24,Colombie-Britannique,Magasin,Vêtements,Chaussures,2,263.36,1.25
ORD-106470,CUST-1320,2024-06-20,Colombie-Britannique,Téléphone,Maison,Cafetière,1,107.18,0.05
ORD-101985,CUST-1419,2024-06-10,Colombie-Britannique,Magasin,Beauté,Soin visage,1,172.19,0.0
ORD-101770,CUST-0747,2024-07-21,Québec,En ligne,Beauté,Shampoing,4,239.18,0.2
ORD-100829,CUST-0555,2024-04-04, ontario ,En ligne,Maison,Aspirateur,1,320.4,0.0
